Avg. Area Income;Avg. Area House Age;Avg. Area Number of Rooms;Avg. Area Number of Bedrooms;Area Population;Price;Address
6680301636475890;6251245415883300;8750872170452380;5.07;579702427895047;17694848931096900;PSC 8784  Box 4657 APO AE 65551  
4534715068169440;5521608814198310;7088619390677300;4.43;31335595021887600;5419539056802420;620 Fletcher Hollow Apt. 171 North Catherine   NC 45245
6772284636316040;68957742100324700;7397590146815300;4.27;37869936812400100;1494101444719530;48910 Lyons Forge West Dillonmouth   VA 62094
5810848878118200;4633538535211100;5495635406334770;3.24;3764202655291380;8560228624638610;USCGC Jones FPO AP 12026  
6087160378147480;60295904057542500;7282537331919770;6.2;3811135301615620;14278425062336700;7535 Adams Square New Leonside   DC 29202
7608715418525340;5039400288180410;7854884013860280;5.03;27616095454831200;12281381291208900;17616 Nguyen Cove Apt. 639 Osbornetown   RI 61768
7396537027081560;5121333052454080;6931703176501460;2.0;3444064065155140;11686276508344900;355 Black Villages Suite 934 Chadhaven   PR 31957-1566
6993140110039000;60995065709565500;5178628478991150;2.28;5207918818263730;13892874738699900;26984 Kathryn Vista Scottborough   AZ 97504-1679
7731619135066980;4128267302144820;57154410589279400;2.36;5109688854585870;12439819458579400;46648 Gaines Plaza Apt. 852 Jordanmouth   WA 20962-7889
7689678703135020;4349592231624900;8608456811427860;4.4;5273398798392800;15844397128321100;24523 Reed Passage Watsonside   CA 24610
7691930072203550;4778495430568010;7551058857302670;4.05;5294584342249200;16228373530338;3780 Diana Parkway Nicoletown   PR 80300
64402128246790500;5601503368324330;8274193678122820;4.06;24965902162664000;10311467545545200;806 Matthew Locks Apt. 999 East Kurt   LA 14831-8346
5841057191009040;7893778339569220;5908601198803800;4.42;31189364070991900;10985181336854900;995 Lisa Prairie Apt. 742 Carolinebury   KY 11086-9016
5342787536813410;580431561124982;7665601844359660;3.26;34538754924657800;9097814667682180;479 Little Isle Suite 536 West Anthonystad   FL 30893
7364939696434650;6471256486419510;5667117320554230;4.07;4799234474372500;143151743889219;571 Fletcher Mountains Apt. 828 New Vincenttown   AZ 06781-5577
9345595295657730;4754963034766030;6806908219936310;2.15;31135513490005300;16369960736033900;67689 Christopher Viaduct Normanshire   PA 32369
7584330303900620;5768478785192850;6989189233625410;4.1;6112673207201830;16589745669639100;85431 Berry Ports New Ricky   VA 30468
620212035488435;5951022991968610;8351675152960780;5.19;3527665257168930;11688874593327800;76096 Sharp Branch Apt. 712 Christinahaven   MA 53631
7706425762652530;6680591865687990;7734862028462690;3.38;43570942015436500;1720258777124660;207 Edwards Locks Coreyshire   DC 57303-1553
7778519260998130;4254128345944860;5865544033988480;2.09;4330132596378960;11294088701258700;21900 Jonathan Roads Stephensonport   CO 55102
6178406493640950;6016967885006180;60315609141080800;2.35;27725855656412700;7788369229045410;674 Renee Rue Angelaland   VI 02616-3040
7882700525971300;5864956335933440;6465128863265200;4.41;32865027981327800;12764715809718000;USCGC Patrick FPO AP 08538-2530  
6476786769829810;4676070219327410;7132170433925460;5.3;26414747421658200;8394261221799820;63382 William Pike Apt. 544 West Jenniferborough   ND 25679-4569
5145737630495040;6011529119332020;6840535920092790;3.46;4288966610250260;794075861502829;7068 Simmons Drives Hendersonberg   DC 57978-7303
6623386225861680;69073939591716500;7090203519627220;6.33;29548189889170900;13725497824922100;4855 Tamara Brooks Wendyfurt   DE 65495
7219633548541870;54789065597609100;5986455182728830;2.19;3225590830229340;10845393870624000;59229 Allen Viaduct Apt. 806 Lake Brandy   NV 30525-7585
50926776633862700;45079534236490100;6154788047780710;4.01;336636692440211;21101797049475500;707 Richard Unions Larsonstad   OR 98013-1254
5608657393196000;71192647312265300;7836759091094520;3.02;33454084284971900;11863721785061000;48614 Martin Causeway Apt. 157 Alvaradofort   AK 75999-0775
689851527375576;5754108521886540;8382275147380150;6.45;16288314572264500;1140918805465920;062 Villa Spurs Apt. 442 Whitefurt   NC 88100-0382
48855851354128300;7723274916235040;8391225255730730;5.12;49890508275327400;1471828128839900;584 Walker Harbor Smithfort   NY 92619
6349983516501580;43979229467759800;61348313923353600;3.39;3826348423099930;8032596125594130;55294 Christopher Field Forbeston   AK 68753-4955
7321835136131220;5433298628341000;6572988175331800;4.33;3481871841991860;11247194901653500;4720 Lynch Ports Edwardsmouth   CA 77989
8363753309379020;6430984273262960;6257289048762160;2.13;25962771179474200;13964010215001100;75962 Kyle Dam Robertside   CA 92136
4887909809347210;6157261016953290;8040754515823130;3.39;30730401511612400;802274128946526;5220 Katherine Drives Suite 091 Haleyberg   VA 25994-8952
7718784835312300;6269795191077130;6774004674983710;4.0;351065461447725;16466629106811600;9218 Dixon Square East Staceyshire   TX 34468
724413770144945;6343953016204760;6571655417416220;4.26;38368280277643100;1202621178416130;4912 Margaret Rapid North Lindsay   AL 24424
5781284383253770;43128203132641900;77739692518374800;5.1;460603699316283;10667680000586300;347 Howard Mission Mariashire   CA 60692-1256
6481117139284830;619344113917006;6952699365650920;3.46;4054935680539300;11531352202940000;Unit 7075 Box 5001 DPO AA 66418-2839  
8656309683782920;524524245643793;7984941298188040;4.03;4492024554555010;17061108599930400;322 Todd Extensions New Christineberg   MT 39027-6684
8658687243754420;4836942349521390;69863392015690400;2.1;40282036637489000;15439134325132600;1550 Stout Harbors Lake Ashleyhaven   AK 92441-4004
4960106163478670;4482111049561340;5617544352963650;2.08;3383692806315550;3023074010604970;4544 Timothy Coves Barnetthaven   TX 93635-9944
7192067877719340;6726672923107150;7614547384300200;6.17;2634109557190010;11340554030579300;5784 Cole Ridge Nixonport   OH 64190
683554421741828;7007744694230700;6610356603110620;4.29;3895015521729470;13527567526296000;USCGC Brewer FPO AE 97523-6665  
6435028457099220;67612025573683600;71287096056560600;3.03;6959204023598540;1772390553273200;48205 Bass Viaduct North Victormouth   VA 26521-3726
61481205208092100;48225775785113400;7427780102632120;3.4;3958638351337600;10144506537930900;20726 Victor Alley Apt. 746 West Alexisstad   KS 72242
39294036523316100;5928585443236750;5960675668174430;4.36;4318351610367630;7811374618305180;829 Bonnie Rue Suite 653 Yorkville   MP 35797-3131
59078514287125900;6042080098723270;59217956307590900;4.1;3465593990709910;9212383583329730;52556 Peter Roads Apt. 021 Josephton   GA 38105-4827
5797256183199940;4978773009717980;654899778907154;4.36;400925162028214;7905555204463230;9886 John Burg Bentonville   RI 07315
7968972338229560;5916946405905640;6784153511304100;3.44;38313828918517300;14206482808698100;USNV Rhodes FPO AP 56575  
47018067111717900;5286433378564500;6767379402945800;4.1;23925621468269000;37761896990141800;665 Ellis Meadows Oliviatown   ND 83301-0274
5625224323883090;54799873138157300;6404475409246550;4.16;443057221635636;9450795323020800;396 Blackwell Parks Suite 376 Ramosmouth   OR 84067
6574139764251760;7429961382420680;7129217810568590;4.05;3764766604364540;1630952883556360;9477 David Courts New Michaelstad   AS 51513-3648
53066372268758000;6754571069825050;8062651631369850;3.23;1910312711492660;10099720834733500;72496 Davis Street Port Daniel   NY 98546-2576
7136804401907840;60144088145890200;7025588107238150;6.21;3537699073281170;13728066163663300;903 Owens Avenue Suite 924 Lake Lisaville   NH 80934-1465
4075271424332090;5507106333991280;6503331287736480;4.12;4156502608123360;5605985384309630;44981 Rachel Ports Port Robert   AR 93456-0617
6429650417918140;7125630491753680;8084430400929040;5.4;37562548061498900;1484653884070310;46929 Butler Springs Suite 977 Bakerstad   OH 04777
5017257073089990;6334568109630770;7346448515787010;4.38;3276443591403070;9401389613987300;59958 Austin Heights Lake Julie   MS 90545-5499
7056472034744330;6720829753786660;6754620969126270;2.42;3733955589556330;1354077498237710;4188 Shannon Divide Suite 008 Port Joseph   MT 37093
6786689992852930;5393977714301140;9359022453501440;5.44;43122574175988500;14009612787884400;94209 Hamilton Crossroad Newtonhaven   IA 49698
7710650012263240;71238663488265800;5832411834580030;2.28;3621515942437230;1426832048925820;388 Diaz Tunnel Coxberg   TN 50335
7441847389296380;5667783744706610;6164151448843560;4.32;27089049167305100;10317373848127600;66754 Reed Village Boyleshire   MT 92664
5800271530807540;7278803440967020;7775049238148370;6.36;30249030417778900;1244248524945980;21205 Elliott Vista Apt. 083 Port Kathryn   MA 14562
63217172428554200;6981741642727560;5139219088521370;2.07;31925675361140000;10708680665304500;21055 Carroll Ports Suite 218 South Joseph   IA 28239
49740182093133600;4748619772981980;6756554547243620;4.42;255459239439724;49335003116758900;64092 Mcdowell Squares Apt. 321 Colonchester   AL 06000
7536123757377520;5546206589173260;7770046179372890;3.24;2353090630879890;1228323224905940;28154 Jessica Neck New Steven   AR 34931-0581
62594979090312200;5493365974289600;7962687650729030;3.35;4645925100424060;1427026945021000;033 Lisa Highway Apt. 341 Deckerbury   PA 37661
6221255965364080;7346083967120740;7798975121483950;6.06;4062066299900540;15046642808396900;0010 Gregory Loaf South Ericfort   VA 34651-0718
6061061063735220;4019356938810930;5539636424443310;4.09;4951290932335370;6891555684279170;PSC 8596  Box 3570 APO AE 98699-4988  
8277706932075820;523519490952312;7896371961038380;5.26;42582934666842600;1481171234478740;19322 Jason Stream South Erikmouth   FL 73773-6900
5071604388335570;6437928611027540;8063694759801190;5.36;3587991366699960;10926497088299500;57489 Jennifer Spring Suite 154 East Elizabeth   ID 65823-9817
61905959426707200;5685730961746610;7483381611427010;6.15;3638057032695490;9625816883270740;780 Clements Corners Suite 052 North Sharon   TN 24966-9986
6824692782680780;3907090366992030;7175401501213700;3.28;24553459866628800;6884792925910200;759 Alexander Cliffs Port Bruce   VA 20003-6583
8517404176053820;49776512424912300;5987958371847170;4.01;3877302081950780;1363106125282440;USCGC Paul FPO AE 56892  
633428498090949;4999189324008090;62395608633730300;2.36;25009060520017800;8263281083526680;26725 Rodriguez Locks Apt. 364 North John   MO 97315-7256
7402205327421400;5896128880543500;7521358532367290;4.14;3653383777923320;14345751099082800;PSC 8414  Box 7571 APO AP 04809  
7886666524718400;63310048885459300;6834236180031160;3.44;39816749113490800;15094225799431600;56299 Angela Center Suite 035 Thompsonstad   OK 51190
7172142137723000;26830429033311500;7583527004255250;6.26;10704821908621400;3954402021544260;92426 Bennett Islands Clintonberg   PW 44484
7607629070439050;6213168555670520;7953781093805200;6.49;46298316107010200;1765809432066290;148 Steven Port Morganville   KY 04720-2788
52568679321629000;7147855953793630;65619588106677400;2.33;38555067575377600;11356761831042800;4682 Brett Canyon Suite 969 Josephshire   WA 50894-5205
698517058069032;5817615374698050;7629224694086640;3.03;195602134911108;10062275349955200;1233 Dave Burg Simsfurt   MO 70012
580689055006092;5443883946207650;6263176694594870;3.15;29519884772501300;5763871752221290;93524 Barton Plains Haroldtown   MN 92953
60134266087503600;4259678187544;8337627487285240;3.09;3920086656972660;10446155216101400;76054 Brooks Oval Kennethshire   IA 79803
7296754123254510;6021239385476590;6975733309638350;4.02;4914066901437320;1765352365907110;37874 Hernandez Point Paulberg   NH 37527
638203964847432;7319808759606400;6287213170590820;3.31;28737110755907600;10496321806835100;948 Jordan Parks Suite 211 East Shannonbury   MP 57202
7870097127497720;69277940052690700;7266297175560200;4.35;3519391648163230;14569695768219400;50073 Karen Radial South Lorimouth   MI 99290-5854
6280629516457370;56146664026882700;8335418625565240;4.45;3349893175670080;13313749476177300;935 Heather Shore Gonzalezmouth   MT 66865-3409
7159517728345880;6628833581751570;8050035966163870;5.26;37271156025238000;1779874753762810;006 Matthew Cliff Carlosfort   VA 53572
8544148886908870;4798258665708840;7127673978836900;6.13;4630240158712830;1601152932247010;8518 Duffy Lights Garnershire   PR 85489-2577
8656217887388950;7188637589050810;7360455284616750;5.19;32621104848095600;17025287940186000;04612 Howell Lodge Mortonchester   MD 16392
7464684655520190;4530556541875610;6451146228272620;4.36;3667918742741140;11237653462531900;0168 Allison Stream Apt. 386 Port Amandaville   VI 47676-7237
63686259892398100;593842786245185;8763599419006230;3.49;18163773616635100;10421442309165300;USCGC Mckenzie FPO AE 67107-3112  
6053073189661920;443617736707945;7670800218809680;4.3;3404322654712780;8690265819988090;4599 Smith Estate Richardfurt   MT 90720
7482630556193440;5505002198547740;7399877694877170;6.08;32639638031495400;13529936247858400;59827 Joyce Path West Thomas   NJ 39644-7157
7163929691297410;656912443566737;5614572015827670;3.44;28995093052956400;9459311936264840;81945 Adams Cliffs Suite 280 New Mason   DE 40217
8143920001723330;5809960591180830;7282240151127920;5.26;3756554052171780;16533813129239900;66537 Bradley Road Suite 049 South Tanyaport   NJ 51929-5090
8529719885818130;4861034546052180;5596366580799450;2.26;28319633430858300;12589576199939000;PSC 0855  Box 0799 APO AP 77305-9461  
64044189620242600;4581613523277380;5875689351590410;4.1;32940794781501500;7241216733840890;23881 Paula Point Apt. 188 Blairtown   AS 70161-8820
6782847985511480;50181145076981800;8636107722808910;5.17;3498139400136680;10678716867719000;920 Hernandez Vista Randallstad   NM 54144-7957
6002808244676310;5121560596907180;6173060324351280;3.29;3665151946740340;8422358033529120;7891 Amber Springs Suite 295 East Jonathanstad   WV 87494-7507
6370026247281130;5375149492217620;7723659864394260;6.2;38397566948293500;9541542068994220;6804 Alexis Terrace Suite 131 Robertside   GA 20350
7401016360517120;6447052039088480;6245523075145650;2.04;46239170132596900;13566913872020600;9936 Robinson Avenue Apt. 959 Joannton   MI 18340-1649
6709419707241180;5346436831645100;7374606574435800;4.18;30022537172559500;12029928841231400;0555 Erin Crescent Suite 520 West Joshua   CT 50309-9080
6671467588032610;6928767557369040;7907488631361250;6.0;53185200346583500;1502447916728780;Unit 5035 Box 2191 DPO AE 45785-6213  
7274545473052150;76424743034526100;7083621575990840;4.14;53000768090632700;19473384401352400;691 Vanessa Prairie Santanamouth   SD 08884-3154
7992381188429350;4971327901900860;7003187620232630;5.48;3382845487642490;11535169190034600;411 Hobbs Bypass North Susantown   SC 22009-2061
48510910127076300;6410976784102860;4729553626260160;3.22;31451093010067300;41416522036082600;796 Newman Bypass Walkerhaven   TN 71532
505343459836994;66645442405093500;5014301356372570;4.18;26627386471790500;7230899525266480;10327 Lisa Via Apt. 970 Burnettshire   IL 42501-3262
55543520093753900;6793799380632880;7872302709648010;5.41;4006342109626220;11934825030929600;9361 Stephen Stream Port Meganfurt   AR 82577
8546639025522280;5594194543513700;4794561406116620;3.19;3819103227428690;13806025555813300;91961 Barker Plain Richardsonstad   AL 90756
4873592451240860;5543729665316260;60919059997617400;2.43;19682347294817900;1515270826265550;3426 Vicki Track Lake Rebeccashire   TN 53858
7638855195821440;5588038152923070;6845532331651050;2.2;3684117614270280;11147297245235300;PSC 1483  Box 6662 APO AP 78821-4369  
